Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,fertilizer_kg/ha,solar_radiation_MJ/m2-day
Angola,Sorghum,2013,2415,1010,40.0,24.55,9.369246646,20.31
Angola,Soybeans,2013,4405,1010,40.0,24.55,9.369246646,20.31
Angola,Sweet potatoes,2013,73409,1010,40.0,24.55,9.369246646,20.31
Angola,Wheat,2013,9022,1010,40.0,24.55,9.369246646,20.31
Argentina,Cassava,1990,100000,591,26156.0,17.46,6.227657573,17.64
Argentina,Cassava,1990,100000,591,26156.0,17.67,6.227657573,17.64
Argentina,Maize,1990,34608,591,26156.0,17.46,6.227657573,17.64
Argentina,Maize,1990,34608,591,26156.0,17.67,6.227657573,17.64
Argentina,Potatoes,1990,202747,591,26156.0,17.46,6.227657573,17.64
Argentina,Potatoes,1990,202747,591,26156.0,17.67,6.227657573,17.64
Argentina,"Rice, paddy",1990,36709,591,26156.0,17.46,6.227657573,17.64
Argentina,"Rice, paddy",1990,36709,591,26156.0,17.67,6.227657573,17.64
Argentina,Sorghum,1990,28116,591,26156.0,17.46,6.227657573,17.64
Argentina,Sorghum,1990,28116,591,26156.0,17.67,6.227657573,17.64
Argentina,Soybeans,1990,21566,591,26156.0,17.46,6.227657573,17.64
Argentina,Soybeans,1990,21566,591,26156.0,17.67,6.227657573,17.64
Argentina,Sweet potatoes,1990,131864,591,26156.0,17.46,6.227657573,17.64
Argentina,Sweet potatoes,1990,131864,591,26156.0,17.67,6.227657573,17.64
Argentina,Wheat,1990,18947,591,26156.0,17.46,6.227657573,17.64
Argentina,Wheat,1990,18947,591,26156.0,17.67,6.227657573,17.64
Argentina,Cassava,1991,100000,591,26156.0,17.64,6.270614693,17.2
Argentina,Cassava,1991,100000,591,26156.0,17.86,6.270614693,17.2
Argentina,Maize,1991,40444,591,26156.0,17.64,6.270614693,17.2
Argentina,Maize,1991,40444,591,26156.0,17.86,6.270614693,17.2
Argentina,Potatoes,1991,205692,591,26156.0,17.64,6.270614693,17.2
Argentina,Potatoes,1991,205692,591,26156.0,17.86,6.270614693,17.2
Argentina,"Rice, paddy",1991,40294,591,26156.0,17.64,6.270614693,17.2
Argentina,"Rice, paddy",1991,40294,591,26156.0,17.86,6.270614693,17.2
Argentina,Sorghum,1991,33320,591,26156.0,17.64,6.270614693,17.2
Argentina,Sorghum,1991,33320,591,26156.0,17.86,6.270614693,17.2
Argentina,Soybeans,1991,22750,591,26156.0,17.64,6.270614693,17.2
Argentina,Soybeans,1991,22750,591,26156.0,17.86,6.270614693,17.2
Argentina,Sweet potatoes,1991,131364,591,26156.0,17.64,6.270614693,17.2
Argentina,Sweet potatoes,1991,131364,591,26156.0,17.86,6.270614693,17.2
Argentina,Wheat,1991,18972,591,26156.0,17.64,6.270614693,17.2
Argentina,Wheat,1991,18972,591,26156.0,17.86,6.270614693,17.2
Argentina,Cassava,1992,100000,591,26156.0,17.09,9.266380437,17.35
Argentina,Cassava,1992,100000,591,26156.0,17.51,9.266380437,17.35
Argentina,Maize,1992,45237,591,26156.0,17.09,9.266380437,17.35
Argentina,Maize,1992,45237,591,26156.0,17.51,9.266380437,17.35
Argentina,Potatoes,1992,199039,591,26156.0,17.09,9.266380437,17.35
Argentina,Potatoes,1992,199039,591,26156.0,17.51,9.266380437,17.35
Argentina,"Rice, paddy",1992,52075,591,26156.0,17.09,9.266380437,17.35
Argentina,"Rice, paddy",1992,52075,591,26156.0,17.51,9.266380437,17.35
Argentina,Sorghum,1992,36217,591,26156.0,17.09,9.266380437,17.35
Argentina,Sorghum,1992,36217,591,26156.0,17.51,9.266380437,17.35
Argentina,Soybeans,1992,22915,591,26156.0,17.09,9.266380437,17.35
Argentina,Soybeans,1992,22915,591,26156.0,17.51,9.266380437,17.35
Argentina,Sweet potatoes,1992,127273,591,26156.0,17.09,9.266380437,17.35
Argentina,Sweet potatoes,1992,127273,591,26156.0,17.51,9.266380437,17.35
Argentina,Wheat,1992,21809,591,26156.0,17.09,9.266380437,17.35
Argentina,Wheat,1992,21809,591,26156.0,17.51,9.266380437,17.35
Argentina,Cassava,1993,100000,591,26156.0,17.32,10.92971365,17.15
Argentina,Cassava,1993,100000,591,26156.0,17.53,10.92971365,17.15
Argentina,Maize,1993,43552,591,26156.0,17.32,10.92971365,17.15
Argentina,Maize,1993,43552,591,26156.0,17.53,10.92971365,17.15
Argentina,Potatoes,1993,210314,591,26156.0,17.32,10.92971365,17.15
Argentina,Potatoes,1993,210314,591,26156.0,17.53,10.92971365,17.15
Argentina,"Rice, paddy",1993,43559,591,26156.0,17.32,10.92971365,17.15
Argentina,"Rice, paddy",1993,43559,591,26156.0,17.53,10.92971365,17.15
Argentina,Sorghum,1993,39529,591,26156.0,17.32,10.92971365,17.15
Argentina,Sorghum,1993,39529,591,26156.0,17.53,10.92971365,17.15
Argentina,Soybeans,1993,21589,591,26156.0,17.32,10.92971365,17.15
Argentina,Soybeans,1993,21589,591,26156.0,17.53,10.92971365,17.15
Argentina,Sweet potatoes,1993,122955,591,26156.0,17.32,10.92971365,17.15
Argentina,Sweet potatoes,1993,122955,591,26156.0,17.53,10.92971365,17.15
Argentina,Wheat,1993,23272,591,26156.0,17.32,10.92971365,17.15
Argentina,Wheat,1993,23272,591,26156.0,17.53,10.92971365,17.15
Argentina,Cassava,1994,100000,591,30195.0,18.17,17.11237869,17.53
Argentina,Cassava,1994,100000,591,30195.0,18.31,17.11237869,17.53
Argentina,Maize,1994,42371,591,30195.0,18.17,17.11237869,17.53
Argentina,Maize,1994,42371,591,30195.0,18.31,17.11237869,17.53
Argentina,Potatoes,1994,230166,591,30195.0,18.17,17.11237869,17.53
Argentina,Potatoes,1994,230166,591,30195.0,18.31,17.11237869,17.53
Argentina,"Rice, paddy",1994,42989,591,30195.0,18.17,17.11237869,17.53
Argentina,"Rice, paddy",1994,42989,591,30195.0,18.31,17.11237869,17.53
Argentina,Sorghum,1994,35065,591,30195.0,18.17,17.11237869,17.53
Argentina,Sorghum,1994,35065,591,30195.0,18.31,17.11237869,17.53
Argentina,Soybeans,1994,20386,591,30195.0,18.17,17.11237869,17.53
Argentina,Soybeans,1994,20386,591,30195.0,18.31,17.11237869,17.53
Argentina,Sweet potatoes,1994,176667,591,30195.0,18.17,17.11237869,17.53
Argentina,Sweet potatoes,1994,176667,591,30195.0,18.31,17.11237869,17.53
Argentina,Wheat,1994,20237,591,30195.0,18.17,17.11237869,17.53
Argentina,Wheat,1994,20237,591,30195.0,18.31,17.11237869,17.53
Argentina,Cassava,1995,100000,591,37842.0,17.74,19.35805202,18.28
Argentina,Cassava,1995,100000,591,37842.0,17.62,19.35805202,18.28
Argentina,Maize,1995,45223,591,37842.0,17.74,19.35805202,18.28
Argentina,Maize,1995,45223,591,37842.0,17.62,19.35805202,18.28
Argentina,Potatoes,1995,274272,591,37842.0,17.74,19.35805202,18.28
Argentina,Potatoes,1995,274272,591,37842.0,17.62,19.35805202,18.28
Argentina,"Rice, paddy",1995,50306,591,37842.0,17.74,19.35805202,18.28
Argentina,"Rice, paddy",1995,50306,591,37842.0,17.62,19.35805202,18.28
Argentina,Sorghum,1995,34588,591,37842.0,17.74,19.35805202,18.28
Argentina,Sorghum,1995,34588,591,37842.0,17.62,19.35805202,18.28
Argentina,Soybeans,1995,20446,591,37842.0,17.74,19.35805202,18.28
Argentina,Soybeans,1995,20446,591,37842.0,17.62,19.35805202,18.28
Argentina,Sweet potatoes,1995,168000,591,37842.0,17.74,19.35805202,18.28
Argentina,Sweet potatoes,1995,168000,591,37842.0,17.62,19.35805202,18.28
Argentina,Wheat,1995,21675,591,37842.0,17.74,19.35805202,18.28
Argentina,Wheat,1995,21675,591,37842.0,17.62,19.35805202,18.28
Argentina,Cassava,1996,100000,591,54595.0,17.64,31.42731148,17.86
Argentina,Cassava,1996,100000,591,54595.0,17.97,31.42731148,17.86
Argentina,Maize,1996,40397,591,54595.0,17.64,31.42731148,17.86
Argentina,Maize,1996,40397,591,54595.0,17.97,31.42731148,17.86
Argentina,Potatoes,1996,228877,591,54595.0,17.64,31.42731148,17.86
Argentina,Potatoes,1996,228877,591,54595.0,17.97,31.42731148,17.86
Argentina,"Rice, paddy",1996,51031,591,54595.0,17.64,31.42731148,17.86
Argentina,"Rice, paddy",1996,51031,591,54595.0,17.97,31.42731148,17.86
Argentina,Sorghum,1996,38763,591,54595.0,17.64,31.42731148,17.86
Argentina,Sorghum,1996,38763,591,54595.0,17.97,31.42731148,17.86
Argentina,Soybeans,1996,21051,591,54595.0,17.64,31.42731148,17.86
Argentina,Soybeans,1996,21051,591,54595.0,17.97,31.42731148,17.86
Argentina,Sweet potatoes,1996,170000,591,54595.0,17.64,31.42731148,17.86
Argentina,Sweet potatoes,1996,170000,591,54595.0,17.97,31.42731148,17.86
Argentina,Wheat,1996,19344,591,54595.0,17.64,31.42731148,17.86
Argentina,Wheat,1996,19344,591,54595.0,17.97,31.42731148,17.86
Argentina,Cassava,1997,100000,591,77691.0,18.29,29.63396779,17.0
Argentina,Cassava,1997,100000,591,77691.0,18.54,29.63396779,17.0
Argentina,Maize,1997,45557,591,77691.0,18.29,29.63396779,17.0
Argentina,Maize,1997,45557,591,77691.0,18.54,29.63396779,17.0
Argentina,Potatoes,1997,268502,591,77691.0,18.29,29.63396779,17.0
Argentina,Potatoes,1997,268502,591,77691.0,18.54,29.63396779,17.0
Argentina,"Rice, paddy",1997,53703,591,77691.0,18.29,29.63396779,17.0
Argentina,"Rice, paddy",1997,53703,591,77691.0,18.54,29.63396779,17.0
Argentina,Sorghum,1997,36845,591,77691.0,18.29,29.63396779,17.0
Argentina,Sorghum,1997,36845,591,77691.0,18.54,29.63396779,17.0
Argentina,Soybeans,1997,17212,591,77691.0,18.29,29.63396779,17.0
Argentina,Soybeans,1997,17212,591,77691.0,18.54,29.63396779,17.0
Argentina,Sweet potatoes,1997,145662,591,77691.0,18.29,29.63396779,17.0
Argentina,Sweet potatoes,1997,145662,591,77691.0,18.54,29.63396779,17.0
Argentina,Wheat,1997,22426,591,77691.0,18.29,29.63396779,17.0
Argentina,Wheat,1997,22426,591,77691.0,18.54,29.63396779,17.0
Argentina,Cassava,1998,100000,591,62397.0,17.23,28.27711942,17.89
Argentina,Cassava,1998,100000,591,62397.0,17.52,28.27711942,17.89
Argentina,Maize,1998,60780,591,62397.0,17.23,28.27711942,17.89
Argentina,Maize,1998,60780,591,62397.0,17.52,28.27711942,17.89
Argentina,Potatoes,1998,293744,591,62397.0,17.23,28.27711942,17.89
Argentina,Potatoes,1998,293744,591,62397.0,17.52,28.27711942,17.89
Argentina,"Rice, paddy",1998,47762,591,62397.0,17.23,28.27711942,17.89
Argentina,"Rice, paddy",1998,47762,591,62397.0,17.52,28.27711942,17.89
Argentina,Sorghum,1998,48105,591,62397.0,17.23,28.27711942,17.89
Argentina,Sorghum,1998,48105,591,62397.0,17.52,28.27711942,17.89
Argentina,Soybeans,1998,26937,591,62397.0,17.23,28.27711942,17.89
Argentina,Soybeans,1998,26937,591,62397.0,17.52,28.27711942,17.89
Argentina,Sweet potatoes,1998,175055,591,62397.0,17.23,28.27711942,17.89
Argentina,Sweet potatoes,1998,175055,591,62397.0,17.52,28.27711942,17.89
Argentina,Wheat,1998,26088,591,62397.0,17.23,28.27711942,17.89
Argentina,Wheat,1998,26088,591,62397.0,17.52,28.27711942,17.89
Argentina,Cassava,1999,100000,591,62831.39,17.15,29.91064943,17.1
Argentina,Cassava,1999,100000,591,62831.39,17.71,29.91064943,17.1
Argentina,Maize,1999,53702,591,62831.39,17.15,29.91064943,17.1
Argentina,Maize,1999,53702,591,62831.39,17.71,29.91064943,17.1
Argentina,Potatoes,1999,238938,591,62831.39,17.15,29.91064943,17.1
Argentina,Potatoes,1999,238938,591,62831.39,17.71,29.91064943,17.1
Argentina,"Rice, paddy",1999,57337,591,62831.39,17.15,29.91064943,17.1
Argentina,"Rice, paddy",1999,57337,591,62831.39,17.71,29.91064943,17.1
Argentina,Sorghum,1999,43845,591,62831.39,17.15,29.91064943,17.1
Argentina,Sorghum,1999,43845,591,62831.39,17.71,29.91064943,17.1
Argentina,Soybeans,1999,24450,591,62831.39,17.15,29.91064943,17.1
Argentina,Soybeans,1999,24450,591,62831.39,17.71,29.91064943,17.1
Argentina,Sweet potatoes,1999,143991,591,62831.39,17.15,29.91064943,17.1
Argentina,Sweet potatoes,1999,143991,591,62831.39,17.71,29.91064943,17.1
Argentina,Wheat,1999,23028,591,62831.39,17.15,29.91064943,17.1
Argentina,Wheat,1999,23028,591,62831.39,17.71,29.91064943,17.1
Argentina,Cassava,2000,100000,591,63265.78,16.98,31.22225036,17.69
Argentina,Cassava,2000,100000,591,63265.78,17.66,31.22225036,17.69
Argentina,Maize,2000,54329,591,63265.78,16.98,31.22225036,17.69
Argentina,Maize,2000,54329,591,63265.78,17.66,31.22225036,17.69
Argentina,Potatoes,2000,277566,591,63265.78,16.98,31.22225036,17.69
Argentina,Potatoes,2000,277566,591,63265.78,17.66,31.22225036,17.69
Argentina,"Rice, paddy",2000,47798,591,63265.78,16.98,31.22225036,17.69
Argentina,"Rice, paddy",2000,47798,591,63265.78,17.66,31.22225036,17.69
Argentina,Sorghum,2000,46477,591,63265.78,16.98,31.22225036,17.69
Argentina,Sorghum,2000,46477,591,63265.78,17.66,31.22225036,17.69
Argentina,Soybeans,2000,23312,591,63265.78,16.98,31.22225036,17.69
Argentina,Soybeans,2000,23312,591,63265.78,17.66,31.22225036,17.69
Argentina,Sweet potatoes,2000,151462,591,63265.78,16.98,31.22225036,17.69
Argentina,Sweet potatoes,2000,151462,591,63265.78,17.66,31.22225036,17.69
Argentina,Wheat,2000,24873,591,63265.78,16.98,31.22225036,17.69
Argentina,Wheat,2000,24873,591,63265.78,17.66,31.22225036,17.69
Argentina,Cassava,2001,100000,591,63700.17,17.71,31.0672169,16.86
Argentina,Cassava,2001,100000,591,63700.17,18.42,31.0672169,16.86
Argentina,Maize,2001,54553,591,63700.17,17.71,31.0672169,16.86
Argentina,Maize,2001,54553,591,63700.17,18.42,31.0672169,16.86
Argentina,Potatoes,2001,283768,591,63700.17,17.71,31.0672169,16.86
Argentina,Potatoes,2001,283768,591,63700.17,18.42,31.0672169,16.86
Argentina,"Rice, paddy",2001,57495,591,63700.17,17.71,31.0672169,16.86
Argentina,"Rice, paddy",2001,57495,591,63700.17,18.42,31.0672169,16.86
Argentina,Sorghum,2001,47429,591,63700.17,17.71,31.0672169,16.86
Argentina,Sorghum,2001,47429,591,63700.17,18.42,31.0672169,16.86
Argentina,Soybeans,2001,25846,591,63700.17,17.71,31.0672169,16.86
Argentina,Soybeans,2001,25846,591,63700.17,18.42,31.0672169,16.86
Argentina,Sweet potatoes,2001,155212,591,63700.17,17.71,31.0672169,16.86
Argentina,Sweet potatoes,2001,155212,591,63700.17,18.42,31.0672169,16.86
Argentina,Wheat,2001,24934,591,63700.17,17.71,31.0672169,16.86
Argentina,Wheat,2001,24934,591,63700.17,18.42,31.0672169,16.86
Argentina,Cassava,2002,100000,591,64134.56,17.58,30.2339387,16.75
Argentina,Cassava,2002,100000,591,64134.56,18.07,30.2339387,16.75
Argentina,Maize,2002,60791,591,64134.56,17.58,30.2339387,16.75
Argentina,Maize,2002,60791,591,64134.56,18.07,30.2339387,16.75
Argentina,Potatoes,2002,251347,591,64134.56,17.58,30.2339387,16.75
Argentina,Potatoes,2002,251347,591,64134.56,18.07,30.2339387,16.75
Argentina,"Rice, paddy",2002,57197,591,64134.56,17.58,30.2339387,16.75
Argentina,"Rice, paddy",2002,57197,591,64134.56,18.07,30.2339387,16.75
Argentina,Sorghum,2002,52691,591,64134.56,17.58,30.2339387,16.75
Argentina,Sorghum,2002,52691,591,64134.56,18.07,30.2339387,16.75
Argentina,Soybeans,2002,26304,591,64134.56,17.58,30.2339387,16.75
Argentina,Soybeans,2002,26304,591,64134.56,18.07,30.2339387,16.75
Argentina,Sweet potatoes,2002,155890,591,64134.56,17.58,30.2339387,16.75
Argentina,Sweet potatoes,2002,155890,591,64134.56,18.07,30.2339387,16.75
Argentina,Wheat,2002,22398,591,64134.56,17.58,30.2339387,16.75
Argentina,Wheat,2002,22398,591,64134.56,18.07,30.2339387,16.75
Argentina,Cassava,2004,100000,591,65003.34,17.67,43.85640239,16.91
Argentina,Cassava,2004,100000,591,65003.34,18.11,43.85640239,16.91
Argentina,Maize,2004,63931,591,65003.34,17.67,43.85640239,16.91
Argentina,Maize,2004,63931,591,65003.34,18.11,43.85640239,16.91
Argentina,Potatoes,2004,288717,591,65003.34,17.67,43.85640239,16.91
Argentina,Potatoes,2004,288717,591,65003.34,18.11,43.85640239,16.91
Argentina,"Rice, paddy",2004,62661,591,65003.34,17.67,43.85640239,16.91
Argentina,"Rice, paddy",2004,62661,591,65003.34,18.11,43.85640239,16.91
Argentina,Sorghum,2004,45531,591,65003.34,17.67,43.85640239,16.91
Argentina,Sorghum,2004,45531,591,65003.34,18.11,43.85640239,16.91
Argentina,Soybeans,2004,22075,591,65003.34,17.67,43.85640239,16.91
Argentina,Soybeans,2004,22075,591,65003.34,18.11,43.85640239,16.91
Argentina,Sweet potatoes,2004,154867,591,65003.34,17.67,43.85640239,16.91
Argentina,Sweet potatoes,2004,154867,591,65003.34,18.11,43.85640239,16.91
Argentina,Wheat,2004,25441,591,65003.34,17.67,43.85640239,16.91
Argentina,Wheat,2004,25441,591,65003.34,18.11,43.85640239,16.91
Argentina,Cassava,2005,100000,591,65437.73,17.32,35.4391328,17.33
Argentina,Cassava,2005,100000,591,65437.73,17.83,35.4391328,17.33
Argentina,Maize,2005,73587,591,65437.73,17.32,35.4391328,17.33
Argentina,Maize,2005,73587,591,65437.73,17.83,35.4391328,17.33
Argentina,Potatoes,2005,283917,591,65437.73,17.32,35.4391328,17.33
Argentina,Potatoes,2005,283917,591,65437.73,17.83,35.4391328,17.33
Argentina,"Rice, paddy",2005,60165,591,65437.73,17.32,35.4391328,17.33
Argentina,"Rice, paddy",2005,60165,591,65437.73,17.83,35.4391328,17.33
Argentina,Sorghum,2005,51872,591,65437.73,17.32,35.4391328,17.33
Argentina,Sorghum,2005,51872,591,65437.73,17.83,35.4391328,17.33
Argentina,Soybeans,2005,27287,591,65437.73,17.32,35.4391328,17.33
Argentina,Soybeans,2005,27287,591,65437.73,17.83,35.4391328,17.33
Argentina,Sweet potatoes,2005,154472,591,65437.73,17.32,35.4391328,17.33
Argentina,Sweet potatoes,2005,154472,591,65437.73,17.83,35.4391328,17.33
Argentina,Wheat,2005,26356,591,65437.73,17.32,35.4391328,17.33
Argentina,Wheat,2005,26356,591,65437.73,17.83,35.4391328,17.33
Argentina,Cassava,2006,100000,591,65872.12,18.1,40.56342303,17.67
Argentina,Cassava,2006,100000,591,65872.12,18.35,40.56342303,17.67
Argentina,Maize,2006,59030,591,65872.12,18.1,40.56342303,17.67
Argentina,Maize,2006,59030,591,65872.12,18.35,40.56342303,17.67
Argentina,Potatoes,2006,285828,591,65872.12,18.1,40.56342303,17.67
Argentina,Potatoes,2006,285828,591,65872.12,18.35,40.56342303,17.67
Argentina,"Rice, paddy",2006,70610,591,65872.12,18.1,40.56342303,17.67
Argentina,"Rice, paddy",2006,70610,591,65872.12,18.35,40.56342303,17.67
Argentina,Sorghum,2006,46778,591,65872.12,18.1,40.56342303,17.67
Argentina,Sorghum,2006,46778,591,65872.12,18.35,40.56342303,17.67
Argentina,Soybeans,2006,26793,591,65872.12,18.1,40.56342303,17.67
Argentina,Soybeans,2006,26793,591,65872.12,18.35,40.56342303,17.67
Argentina,Sweet potatoes,2006,143478,591,65872.12,18.1,40.56342303,17.67
Argentina,Sweet potatoes,2006,143478,591,65872.12,18.35,40.56342303,17.67
Argentina,Wheat,2006,25302,591,65872.12,18.1,40.56342303,17.67
Argentina,Wheat,2006,25302,591,65872.12,18.35,40.56342303,17.67
Argentina,Cassava,2007,100000,591,81582.64,16.71,48.52169399,17.79
Argentina,Cassava,2007,100000,591,81582.64,17.14,48.52169399,17.79
Argentina,Maize,2007,76655,591,81582.64,16.71,48.52169399,17.79
Argentina,Maize,2007,76655,591,81582.64,17.14,48.52169399,17.79
Argentina,Potatoes,2007,286765,591,81582.64,16.71,48.52169399,17.79
Argentina,Potatoes,2007,286765,591,81582.64,17.14,48.52169399,17.79
Argentina,"Rice, paddy",2007,65604,591,81582.64,16.71,48.52169399,17.79
Argentina,"Rice, paddy",2007,65604,591,81582.64,17.14,48.52169399,17.79
Argentina,Sorghum,2007,47021,591,81582.64,16.71,48.52169399,17.79
Argentina,Sorghum,2007,47021,591,81582.64,17.14,48.52169399,17.79
Argentina,Soybeans,2007,29712,591,81582.64,16.71,48.52169399,17.79
Argentina,Soybeans,2007,29712,591,81582.64,17.14,48.52169399,17.79
Argentina,Sweet potatoes,2007,141667,591,81582.64,16.71,48.52169399,17.79
Argentina,Sweet potatoes,2007,141667,591,81582.64,17.14,48.52169399,17.79
Argentina,Wheat,2007,26234,591,81582.64,16.71,48.52169399,17.79
Argentina,Wheat,2007,26234,591,81582.64,17.14,48.52169399,17.79
Argentina,Cassava,2008,100000,591,87149.01,17.71,34.84410559,18.02
Argentina,Cassava,2008,100000,591,87149.01,18.39,34.84410559,18.02
Argentina,Maize,2008,64525,591,87149.01,17.71,34.84410559,18.02
Argentina,Maize,2008,64525,591,87149.01,18.39,34.84410559,18.02
Argentina,Potatoes,2008,279412,591,87149.01,17.71,34.84410559,18.02
Argentina,Potatoes,2008,279412,591,87149.01,18.39,34.84410559,18.02
Argentina,"Rice, paddy",2008,68278,591,87149.01,17.71,34.84410559,18.02
Argentina,"Rice, paddy",2008,68278,591,87149.01,18.39,34.84410559,18.02
Argentina,Sorghum,2008,47474,591,87149.01,17.71,34.84410559,18.02
Argentina,Sorghum,2008,47474,591,87149.01,18.39,34.84410559,18.02
Argentina,Soybeans,2008,28216,591,87149.01,17.71,34.84410559,18.02
Argentina,Soybeans,2008,28216,591,87149.01,18.39,34.84410559,18.02
Argentina,Sweet potatoes,2008,145105,591,87149.01,17.71,34.84410559,18.02
Argentina,Sweet potatoes,2008,145105,591,87149.01,18.39,34.84410559,18.02
Argentina,Wheat,2008,28271,591,87149.01,17.71,34.84410559,18.02
Argentina,Wheat,2008,28271,591,87149.01,18.39,34.84410559,18.02
Argentina,Cassava,2009,101695,591,61586.56,18.16,22.8523631,17.85
Argentina,Cassava,2009,101695,591,61586.56,18.09,22.8523631,17.85
Argentina,Maize,2009,55760,591,61586.56,18.16,22.8523631,17.85
Argentina,Maize,2009,55760,591,61586.56,18.09,22.8523631,17.85
Argentina,Potatoes,2009,284439,591,61586.56,18.16,22.8523631,17.85
Argentina,Potatoes,2009,284439,591,61586.56,18.09,22.8523631,17.85
Argentina,"Rice, paddy",2009,68842,591,61586.56,18.16,22.8523631,17.85
Argentina,"Rice, paddy",2009,68842,591,61586.56,18.09,22.8523631,17.85
Argentina,Sorghum,2009,38752,591,61586.56,18.16,22.8523631,17.85
Argentina,Sorghum,2009,38752,591,61586.56,18.09,22.8523631,17.85
Argentina,Soybeans,2009,18480,591,61586.56,18.16,22.8523631,17.85
Argentina,Soybeans,2009,18480,591,61586.56,18.09,22.8523631,17.85
Argentina,Sweet potatoes,2009,151208,591,61586.56,18.16,22.8523631,17.85
Argentina,Sweet potatoes,2009,151208,591,61586.56,18.09,22.8523631,17.85
Argentina,Wheat,2009,19628,591,61586.56,18.16,22.8523631,17.85
Argentina,Wheat,2009,19628,591,61586.56,18.09,22.8523631,17.85
Argentina,Cassava,2010,101000,591,105915.04,17.33,39.15801606,17.68
Argentina,Cassava,2010,101000,591,105915.04,17.84,39.15801606,17.68
Argentina,Maize,2010,78040,591,105915.04,17.33,39.15801606,17.68
Argentina,Maize,2010,78040,591,105915.04,17.84,39.15801606,17.68
Argentina,Potatoes,2010,289849,591,105915.04,17.33,39.15801606,17.68
Argentina,Potatoes,2010,289849,591,105915.04,17.84,39.15801606,17.68
Argentina,"Rice, paddy",2010,57646,591,105915.04,17.33,39.15801606,17.68
Argentina,"Rice, paddy",2010,57646,591,105915.04,17.84,39.15801606,17.68
Argentina,Sorghum,2010,48163,591,105915.04,17.33,39.15801606,17.68
Argentina,Sorghum,2010,48163,591,105915.04,17.84,39.15801606,17.68
Argentina,Soybeans,2010,29053,591,105915.04,17.33,39.15801606,17.68
Argentina,Soybeans,2010,29053,591,105915.04,17.84,39.15801606,17.68
Argentina,Sweet potatoes,2010,149382,591,105915.04,17.33,39.15801606,17.68
Argentina,Sweet potatoes,2010,149382,591,105915.04,17.84,39.15801606,17.68
Argentina,Wheat,2010,27113,591,105915.04,17.33,39.15801606,17.68
Argentina,Wheat,2010,27113,591,105915.04,17.84,39.15801606,17.68
Argentina,Cassava,2011,100000,591,100424.62,17.58,41.88427634,17.8
Argentina,Cassava,2011,100000,591,100424.62,17.93,41.88427634,17.8
Argentina,Maize,2011,63503,591,100424.62,17.58,41.88427634,17.8
Argentina,Maize,2011,63503,591,100424.62,17.93,41.88427634,17.8
Argentina,Potatoes,2011,286657,591,100424.62,17.58,41.88427634,17.8
Argentina,Potatoes,2011,286657,591,100424.62,17.93,41.88427634,17.8
